text,sentiment
gosto amoedo vou logo  turno nao podemos arriscar temos escolher um conjunto agora levalo ,Neutral
sim nas eleicoes passadas votei aecio logo primeiro pq tava pavor marina ir dilma aqui govsp natalini pq certeza skaaaaaaf conseguiria ir pro ,Neutral
a politca parente e psdb vem engana bobo povo brasileiro dono perrobr petroleo pagando pra acionista gringo sorrir,Neutral
e posicionamento integrantes teve senador pediu cabeca parente,Negative
diga uma palhao coloca ai idiota,Neutral
segura defunto e canalhas,Neutral
parente e nomeacao vcs tucanos a grande quadrilha,Neutral
precisa privilegiar concorrentes politica precos equivocada,Negative
concordo plenamente discurso geraldo alckmin pois importante e preservar petrobras falar verdade tao importante quanto ser eleito pois muita gente pregando discurso populista ser eleito muda tudo,Neutral
tem desfazer tudo,Neutral
sobre preco gas cozinha senhor dizer pode comecar faltar lenha,Negative
aquela politica saudosos tempos dilma,Neutral
teu pai chama gepeto pq vc ceteza e pinoquio,Negative
bora falar merda,Negative
bem facil,Neutral
ciro gomes geraldo alckmin marina silva todos calcam  todos corruptos apoiam pt se bolsonaro votaria levy fidelix e menos ruim o resto e resto,Negative
phdpou,Neutral
desvia ai dinheiro merenda fdp twittersejehomistatu s,Neutral
ta esquecendo parente e mesma familia tucana ou e patente nao venha discursos eleitoreiros essa politica precos petrobras e defendida partido acha adequada deixa mimimi,Neutral
o senhor fez reduzir icms governador sp comecou pensar agora,Neutral
oportunista falando oportunismo igual falando fake news,Neutral
tipo vc,Negative
hahahahaha resposta ja vi perfil e serio,Neutral
sspspgovbr,Neutral
mais tucano resistiu tentacao jogar pra galera governador quao decepcionante e twit brasileiros q acreditam livre mercado vergonha,Neutral
deus defenda,Negative
povo ganhou impostas pagam ficar nisso vc acoes vive bolsa pesquise quanto devem impostos outros governos privatizacao vc e investidor talvez satisfeito povo,Neutral
isso existe sabe disso filho,Negative
gostaria ter acesso resultados mencionados nao sei origem perfil queria poder ver veracidade informacoes,Neutral
quer dinheiro twitterspitfireansta tus,Neutral
falta diminuir corrupcao politica isso sim se roubo dinheiro impostos dava sobrava muuuito twitterspitfireansta tus,Neutral
tao preocupado povo,Neutral
esse e cabeca ovo cozido vai levar outra invertida aqui ta ok ,Negative
a vale de  bilhoes dolares receita ,Negative
sim preco barril subiu hoje  ainda entendi queda livre,Negative
mais frases efeito resultados concretos seguranca publica twitterrenovapsdbsta tus,Neutral
vai bandido vem historinha,Neutral
meu querido ex governador sr consegue perder sao paulo sem chance brasil abracos cuidado moro vai pegar,Neutral
preservar proteger sentido nao vejo ocorrer empresa consumidor a melhor politica precos e livre concorrencia voces pensam proteger estado acima qualquer coisa,Neutral
pois e voto melhorar seguranca publica e voto twitterpsdbcabostat us,Neutral
querendo dizer vai aposentar enfim corruptos blindados twittermendesoncasta tus,Neutral
sera vao comparecer roda viva dar oportunidade eleitorado velos falar,Neutral
bolsonaro ganhando todas regioes presidente bolsonaronelles,Positive
quando perde respeito e prova basta diploma universitario precisamos propostas coerentes inteligentes nao palavroes ainda bem muitos jovens nessa linha,Neutral
geraldo alckmin senado vem latim casa senis voce acha cara senil,Neutral
nao acho q simplesmente votar candidato liberal boa escolha candidato n capaz montar governo aplicar propostas gosto amoedo meirelles rocha pra mim lvaro dias governabilidade,Neutral
e estacoes metro demoraram anos ficar prontas se investisse transporte publico pessoas precisariam preocupar combustivel seja menos,Neutral
precisamos definir candidato presidente definido nem neste momento estamos bem bem buraco,Negative
falou ladrao merenda criancas paulistas,Neutral
congela igual congelou salario professores sp anos tenha coragem,Neutral
privatiza coisa logo antes piore,Neutral
chuta logo bunda,Negative
bolsonaro bla bla bla nunca prendeu meliante ja prendeu muitos bandidos sao paulo fez la estado seguro pais esse experiencia governar brasil fyye,Neutral
alckmin pra presidente vc ja,Positive
li manifestacao geraldo alckmin sobre demissao pedro parente disse preciso encontrar substituto mantivesse saude financeira petrobras atendendo demanda facebookeduardochaves posts,Neutral
a petrobras criada dar lucro investidores bandidos a petrobras e interesse nacional nao e investidores menos bandidos,Neutral
esse geraldo e filhote pmdb foratemer eu certeza psdb pmdb nunca,Negative
cala boca geraldo alckmin,Negative
safado filha puta,Neutral
ok concordoe politica adotada voce e partidario aumentar preco combustivel conforme mercado internacional pretende subsidiar aumentar divida publica por favor gostaria esclarecimento,Neutral
ta bebado,Negative
muito gasto politicos pouco trabalho obras beneficios povo gastos excessivos distorcao incrivel realidade preco mercado internacional sendo tudo pode ser feito aqui pra baratear palhacada investidores,Neutral
o problema brasil gastos enormes salarios elevados todos politicos tinham ganhar tempo trabalhado salario comercio baseado metas a cada  ano via plebiscito aberto poderiamos renovar a cada  eleicao,Neutral
o consistencia tucano  anos usa politica aventuras oportunisticas twitterpsdbcabostat us,Neutral
que exploda mercado internacional tudo aqui a politica precos ser baseada custos aqui brasil exportar bruto comprar refinado e vergonha chamada idiotas todos brasileiros,Negative
so ganham politica dessa populacao baixa media renda ganha nada o brasil devia seguir exemplo eua poucas taxas porem eficaz recolhimento se ganha qtde rotatividadr poucas faturas taxas elevadas palguns,Neutral
so privatizar senao tudo vai acontecer novamente pouco tempo,Negative
coerencia e preparado governar brasil fq,Neutral
te interna,Neutral
o combustivel e feito brasil refinarias basta atualizar mesma equipamentos mao obra qualidade produto ser feito aqui nao sentido e vergonha termos tudo pagarmos tao caro combustivel,Neutral
ja uns dias candidato presidente disse todas letras governo sao paulo fez acordo com o pcc diminuicao homicidios ate agora geraldo alckmin deu palavra curioso,Neutral
pra disse problema brasil e falta recolhimento impostos certeza deve sentir falta deste cidadao petrobras exportava materiaprima importava produto lapidado caro dolar vergonha politica dessa,Negative
privatiza q risco,Negative
ei,Neutral
xuxu deixa lado petrobras conta pra sao paulo conseguiu fazer milagre  ovo custar r  merenda escolar,Neutral
geraldo alckmin iwjoyvdfxurmehnljsewgtrkutmsourceigtwittershareigshidawkhg,Neutral
kkkkkkkkchupa que de chu chu est chegando no tem pra ningum bolsonaro twittercarlosbolsonar status,Negative
 pms sob comando suspeitos jogar bomba atirar agredir ameacar matar travestis area nobre sp veja video gglobosaopaulonoti ciapmssaosuspeitosjogarbombaatiraragredirameacarmatartravestisareanobrespvejavideoghtml marchadoorgulhotrans,Neutral
paulo preto beco desesperados gilmar mendes caixapreta politicoscorruptos habeascorpus aovivo cristalvox gp,Neutral
 mandatos agora posa solucionador republica,Negative
 mandatos agora posa solucionador republica,Neutral
esquerdizar totalmente roda viva ricardo lessa convidados gota dagua mostra identifica cada vez bem pronunciado lado esquerdo psdb que bom outubro logo ai,Neutral
fera da olhada e ciclo economico quando lula chegou ser presidente petrobras valia  bilhoes deixar valia  bilhoes sob dilma sempre superavitveja dados apresentou ontem senado fez calar boca senadores,Neutral
e opus dei socrao,Neutral
ou acorda pra cuspir vai ficar perdido caminho uma pena,Neutral
vai cortar ministerios custos mas locais certo saude o senhor quer cortar dia funcionarios publicos quero ver coragem anunciar cortes judiciario,Neutral
acho vc poderia ser original nossa discurso politico diz nada agora pq vc diz assim vou cortar  ministerios economizando x milhoes p mes reduzir impostos,Neutral
sim gosto geraldo e competente bom administrador passo mt raiva s vezes perde pra tartaruga nas ultimas eleicoes votei pro govsp dessa vez geraldo vai acabar empurrando gente pra outro novo alguem amoedo exemplo,Neutral
saia senador pode cantar bob dylan tb,Neutral
geraldo alckmin twittercraisckstatus ,Neutral
oh deixa ser corruptao mau carater fim proximo eleies povo sabera defenestrlo no voto,Neutral
meu deus ceu,Neutral
estamos aguardando candidatos,Negative
vai mentir pra outro assim casa pqp nao to aqui pra defender merda desarmamentista fhc dilma petrobras perdeu r  bilhoes valor mercado ainda fez divida chegar r  bilhoes o preco alto atualmente e conta sendo paga valeu dilma,Neutral
ogmzutk,Neutral
em cima muro refinaria santo cartel tucano vira direcao bmf bovespa diz precisamos privatizar ai vira lado sindicatos diz precisamos tabelar precos combustiveis ao escutar vtnc dois lados chama todos radicais,Negative
alvaro dias aquele votou contra reforma trabalhista to pode ser contra desarmamento apoia privatizacao todas estatais mais as unicas opcoes viaveis amoedo flavio rocha talvez meirelles,Neutral
voto,Negative
nao preciso tirar governo negocio petrolifero privatizar ao governo cabe apenas regulacao mercado ou sr conhece alguma petrousa la jamais haveria rebeliao contra petrolifera porque e livre concorrencia define preco,Neutral
nao da pra fazer duas coisas,Negative
o discurso amanha vou la hoje feito,Neutral
ahentendi colocaram ex direto financeiro presidente,Negative
joo voc estuda como o padro eu no vi mais o padro eu acredito que ele est estudando e namorando muito olhe essa gangue criminosa da globo e bandeirantes e do geraldo alckmin e o michel temer so bandidos e destruram e faliram o brasil,Neutral
insipido inodoro incolor so e agua porque agua gente precisa,Neutral
privatizacao ja ai acaba cabide empregos,Neutral
parabens pois apresentando propostas rumos brasil sobalckminricosperdemnordesteganhaafirmacoordenadorprogramashtml,Negative
o importante e sempre pensar e certo uyvku,Neutral
o bom senso sempre e brasil precisa,Neutral
meeeeeeu e comida pros peixe santos marca gol a zaga tucana capenga ou derruba temer vai pro chuveiro junto ui mama sabao escorregou,Neutral
eu tento e mt dificil,Negative
saia logo dessa disputa va pro senado coloque pra presidente,Neutral
como sempre cima muro defenda privatizacao empresa candidato,Positive
esse ai e partido vende todo bem publico some grana,Neutral
entregar shell exemplo nao entendo pode ajudar brasileiros,Neutral
comentario chuchu,Neutral
vc vai privatizar,Neutral
saida pedro parente presidente petrobras e motivo discussao precandidatos geraldo alckmin psdb defende politica proteja consumidores globokhlycb,Negative
nao geraldo vc precisa privatizar petrobras quebrar monopolio petroleo eu tento votar senho e complicado caro,Neutral
ja existe tecnologia carros movidos energia eletrica fonte renovavel esse debate de atrasado geraldo forte do brasil pr candidato a presidente do brasil no psdb,Negative
pedro parente indicado partido segue diretrizes plano governo partido voces pouco lixando consumidor,Neutral
bem,Neutral
bolsonaro conversa militante lgbt protesta contra morte gays palestina,Neutral
mentiroso youtubeaadmhzwbe,Neutral
se vissem quanto todos nobres colegas usam estado ficariam envergonhados canetas corruptos editioncnnpol iticspruittepapensindexhtmlsrmsgrcnnpruittepapenspmvodtop,Neutral
nem transporte sao paulo incluindo rodoalnel sr resolvel quase  anos vc quer resolver petrobras dificil acreditar sr governador parece pensamento nao ajuda mae lavar louca quer salvar mundo,Neutral
seria realmente petrobras responsaveis situacao brasileira senhores candidatos vowfi,Negative
lembrei discursos odorico paraguacu de boa ta feio,Neutral
tarifao precos combustiveis gas cozinha continua twitterdanadjutostat us,Negative
posar lado presidenciavel flavio rocha ato considerado ostensivo tucano geraldo alckmin foi apurei junto figuras cupula psdb,Neutral
governo psdb bruno covas sp aumenta subsidio onibus  mi garantir lucro empresarios bufflylezzcq via,Negative
primeiro turno e momentoento votar consciencia vou votar o segundo turno e outra historia,Neutral
dissimulado sonso,Neutral
fecha boca governador vc da aumento judiciario  anos,Negative
meu caro olhar graficos investimento ultimos dois anos preco barril en torno   voce viu queda significativa preco gasolina nesse periodo pelo contrario principalmente inventaram politica preco,Neutral
nesta foto vemos bolsonaro conversando eleitor w,Negative
tentou rasgar seda melou parte traz cueca seu historico atender mercado faz cair mascara,Negative
cunha ta pagando preco corrupcao tal golpe lula cabral pagando preco garotinho falta acho ainda nada nome vc pague preco pague pena,Negative
