Date,Sentiment,comment_id,sentiment
05/10/2014 20:21,aci vamos ganhar dilma aecio confirmados segundo turno goo glifzvcz eleicoes 7ads aci,1084,0
05/10/2014 20:21,euvoteimarina fiz parte infelizmente nao somamos necessario agora pro segundo turno dilma podre,1085,-1
05/10/2014 20:21,aci agora x espero bom nivel discussao projetos espero aciaigaiaci aci,1089,1
05/10/2014 20:21,candidato melhor brasil,1090,1
05/10/2014 20:20,juntos brasil melhor foradilma euvoto equipean aecioconfirma,1091,1
05/10/2014 20:20,caira partido surgira nacao viva segundo turno rumo vitoria,1093,-1
05/10/2014 20:20,agora mostrar anda hospitais escolas saneamento basico mostrar porto cuba,1098,0
05/10/2014 20:20,parabens brasil primeiro passo dado deusnocomando eleicoes aecioconfirma,1104,0
05/10/2014 20:20,agora vencer bagaca madar lula dilma dirceu genoino levandowski andres sanches pra cadeia,1105,-1
05/10/2014 20:20,fe lutas vem p fortalecer amigoscolaboradores n p ser feliz sozinho,1108,1
05/10/2014 20:20,verdade vou menos pior aecioneves,1112,-1
05/10/2014 20:20,agora x espero bom nivel discussao projetos espero,1113,1
05/10/2014 20:20,vc vir sp motoqueiro braco levantado cheio adesivos pega cola carro virada,1116,-1
05/10/2014 20:20,parabens sao paulo show,1117,1
05/10/2014 20:20,ra voces vao ter engolir ate fim aecio aeciosambandonadilma aeciodevirada aeciopresidente,1118,-1
05/10/2014 20:19,brasileiro hoje mostrou cansado saturado dessa roubalheira rumo 0awv9alo turno foradilma forapt eusouaecio,1124,-2
05/10/2014 20:19,comemorando igual final copa bora pro 0awv9ala turno aeciopresidente aecioneves,1130,0
05/10/2014 20:19,agora legal ter rodando ne chegadeptkada foradilma,1135,1
05/10/2014 20:19,voce melhor pais parabens casa todos votamos vc,1136,1
05/10/2014 20:18,olvidar hace unas semanas estaba casi muerto en brasil podra seguir creciendo eso es dificil,1140,-1
05/10/2014 20:18,peco apoio marinators segundo turno pra eleger mozao,1143,-1
05/10/2014 20:18,aci parabens aecio 0aw9ale desistir enfrentou pesq compradas todos especialistasaciaig q considraram perdedor aciaig aci,1144,-2
05/10/2014 20:18,pimenta veiga fue seleccionado imponiendolo sobre las voces criticas dentro del partido,1146,-1
05/10/2014 20:18,parabens amigo rumo vitoria ja pais regiao norte aecio bem vindo ads,1148,1
05/10/2014 20:18,sp tambem deu muitos voto ajudou ir 0awv9alo turno agora rumo vitoria obrigado,1168,-1
05/10/2014 20:17,ja pode deve comecar campanha pra voto nulo 0awv9alo turno exploram apoiadores morram abracados,1173,-1
05/10/2014 20:17,aci nao viradaaciaig ocorre sao numeros reais melhor fechar ibope afins brasileuteamo ibopementeaciaig aci,1178,2
05/10/2014 20:16,0awv9ajm mostrou ag0aw9alw enta pressao sabe lidar c dificuldades calma preparado p administrar brasil 0awv9ajq,1191,2
05/10/2014 20:16,votou ira votar marina aecioconfirma euvoteimarina,1194,-1
05/10/2014 20:16,so nao entendi pode perder mg estranho,1196,-1
05/10/2014 20:16,bom votei nao desta vez certeza vou souaecio agora,1199,1
05/10/2014 20:16,agora vamos cima dilma vamos ter brasil volta parabens sao paulo garantiu aecio,1205,1
05/10/2014 20:16,el candidato del psdb y aliado la gobernacion minas gerais pimenta veiga fue derrotado fernando pimentel del pt,1206,-1
05/10/2014 20:16,muita gente nao conseguindo votar,1207,-1
05/10/2014 20:16,votei voto agora contra continuismo corrupto governo ptralhas foradilma,1212,-1
05/10/2014 20:16,aecio aeciosambandonadilma aqui mt pt nao vez pedro taques eleito vamos ganhar segundo turno,1213,0
05/10/2014 20:16,agora hora bater forte dilma explique calma pt nefasto acaba economia br,1216,1
05/10/2014 20:15,parabens aecio descanse pouco prepare batalha nao vai ser facil vamos la deus abencoe proteja,1218,1
05/10/2014 20:15,mineirinho come quieto esverdeie antes sera tamem,1219,0
05/10/2014 20:15,mg nao ganhou vai ganhar brasil governanta nao historia nao reduto so populismo brasilsempt,1221,0
05/10/2014 20:15,aecioneves af8 parabens aecio neves feliz voce estarei novamente voce segundo turno vamos mudar b,1224,1
05/10/2014 20:15,pt sempre jogou sujo agora hora fortalecemos segundo turno voteaecio,1233,-1
05/10/2014 20:15,falou verdade estar busca melhor brasil so caminho aecioneves presidente,1235,1
05/10/2014 20:15,votada minas acre sera sabem resto brasil nao sabe,1237,-1
05/10/2014 20:15,cade brasil ano passado eleicoes ladra devia ir segundo turno vergonha brasil vamos la,1239,-1
05/10/2014 20:15,voce tb programe rt outubro irei pra natal especificamente votar vamos la,1242,-1
05/10/2014 20:15,parabens obrigado nao desistir vamos segundo turno bem euvotoaecio,1246,-2
05/10/2014 20:14,impressionante rousseff disputarao 0awv9alo turno brasil eleicoes,1258,1
05/10/2014 20:14,debate agr tera tempo igual p aecio dilma vai bater jabiraca bate bebado taca pau aecio taca pau,1261,-1
05/10/2014 20:14,vamos acreditar afw,1264,0
05/10/2014 20:14,bancada globo news rendendo guerreiro aecioconfirma aeciodevirada aeciopresidentedobrasil,1267,0
05/10/2014 20:14,so gigante aecio governar gigante brasil,1269,0
05/10/2014 20:14,feliz aqui arnaldo obrigada capixabas voto aecio aeciopresidente,1270,1
05/10/2014 20:14,pior possibilidade manipulacao urnas eletronicas,1271,-1
05/10/2014 20:14,euvoteimarina nao quero cima muro deve apoiar possivel hoje alternancia poder urgente,1273,1
05/10/2014 20:13,estrutura partidaria amadorismo causaram derrota marina percilla infelizmente triste ha semanas,1274,-1
05/10/2014 20:13,vamos vencer vamos melhorar brasil,1279,-1
05/10/2014 20:13,fazendo campanha vivo,1281,1
05/10/2014 20:13,vamos vencer turmo agora aecio chega pt,1283,-1
05/10/2014 20:13,aci rumo segundo turno 0awv9ajm palavras sao agradecimentoaciaig aecio 0awv9ajqaigai aci,1284,1
05/10/2014 20:13,parabens agora vamos trabalhar vencer segundo turno certeza vitoria,1287,-1
05/10/2014 20:13,vcs razao agora apoiar,1289,1
05/10/2014 20:13,presidente q venha turno feliz,1296,1
05/10/2014 20:12,deixou governo mg aprovacao curioso la maioria votos,1303,0
05/10/2014 20:12,euvoteimarina nao quero cima muro deve apoiar possivel hoje forapt foradilma,1304,1
05/10/2014 20:12,to sindrome panico 0aw9ale vou sair rua louco eleito,1306,-1
05/10/2014 20:12,arranca deixa0awv9akdqdc0aug turno favorito veja abril brnoticiabrasil dilma aecio vao turno cenario aberto 0awv9aiu ate ontem favorita institutos merda,1307,-1
05/10/2014 20:12,euvoteimarina nao quero cima muro deve apoiar possivel hoje forapt foradilma,1322,1
05/10/2014 20:12,ta tudo errado estao denuciando dilma nao frente,1323,-1
05/10/2014 20:11,marina vai fazer colar micangas p relaxar quero ver ganhar cara foradilma eleicoes,1335,0
05/10/2014 20:11,euvoteimarina nao quero cima muro deve apoiar possivel hoje forapt foradilma,1336,1
05/10/2014 20:11,euvoteimarina nao quero cima muro deve apoiar possivel hoje forapt foradilma,1347,1
05/10/2014 20:11,partir agora aecioneves desde criancinha quero ver livre pt,1348,0
05/10/2014 20:11,impresionante votacion aecio neces fiasco marina y pobre dilma,1353,-1
05/10/2014 20:11,0awv9alo turno definido hora virada hora votar aecio aeciodevirada aecioconfirma aeciopresidentedobrasil,1355,-1
05/10/2014 20:11,vimos q fizeram marina nao sera poupado creio enfrentara tudo firmeza tranquilidade,1356,1
05/10/2014 20:11,dilma aecio segundo turno agora vamos apoia pra derrubar dilma pt,1358,-1
05/10/2014 20:11,vamos juntos juntos vamos derrotar mal banir corruptos,1359,0
05/10/2014 20:11,ptralhada pode tremer 0awv9alo turno sp,1360,1
05/10/2014 20:10,parabens twitteiros vao ajudar voce ser presidente,1362,-1
05/10/2014 20:10,aecioneves es un candidato mucho mejor preparado marina silva dirigir brasil merecido lugar,1364,1
05/10/2014 20:10,confirmado 0awv9alo turno eleicoes apurado,1365,1
05/10/2014 20:10,aci aciaig palavras sao agradecimentoaciaig aecio aciaig venezuela con voce cidadaos brasileiros responsaveis forca aciaig aci,1367,1
05/10/2014 20:10,eduardo campos iria apoiar segundo turno contra pt vamos ver vc palavra mantem vontade,1368,1
05/10/2014 20:10,quero ver vc apoiar galo minas minas aecio aecioconfirma,1369,1
05/10/2014 20:10,tou fechado aecio agora partiu segundo turno aecioneves foradilma,1370,-1
05/10/2014 20:10,discordo favorito vai vencer vamos vencer eleicao virada historica prol brasil,1371,-2
05/10/2014 20:10,prezado amigo voces nao entrarem forte nordeste forte discurso assistencialista coisa vai ficar dificil,1373,3
05/10/2014 20:10,aeciodevirada aeciopresidente hoje vou dormir feliz pois amanha vou acordar esperanca estara viva parabens,1385,1
05/10/2014 20:10,vou fazer tudo voce vencer espero atenda eleger,1386,-1
05/10/2014 20:09,bh infelizemente venceu pimentel vivo estado democratico opiniao psdb errou escolha,1395,2
05/10/2014 20:09,euvoteimarina nao voto sujo falando mau lavado,1398,-1
05/10/2014 20:09,bonito,1399,1
05/10/2014 20:09,torcem p saida aviao ter caido semana passada 0aw9ale folego,1401,-1
05/10/2014 20:09,outubro irei pra natal especificamente votar vamos la,1402,-1
05/10/2014 20:09,parabens amigo aecioneves rumo planalto todos contra pt,1405,1
05/10/2014 20:09,grande merito parece ter sido direto sincero nao nunca pt ai resultado,1412,1
05/10/2014 20:09,agora apoiar tirar corja pt poder faca parte,1413,1
05/10/2014 20:08,eusouaecio aecioconfirma vou vamos mudar brasil pra melhor,1418,1
05/10/2014 20:08,feliz demais gnt tremendo alegria uhuuhhuuhhuuu presidente brasil respondendo urnas forapt,1427,1
05/10/2014 20:08,agora enterrar pt sempre aecioneves foradilma forapt,1435,0
05/10/2014 20:07,acho pessoal votar erraram numero votaram,1455,-1
05/10/2014 20:07,eleicoesglobonews la vem chumbo grosso campanha turno,1460,0
05/10/2014 20:07,atencao nordeste sao paulo estado nordestino brasil escolheu,1462,1
05/10/2014 20:07,chupa marina hora vai chegar dilma agora pesquisa bem diferente vendo pesquisas,1464,0
05/10/2014 20:07,parabens amigo bela familia inteligente,1467,2
05/10/2014 20:07,aecioconfirma virada gostoso vamo brasil acredito,1471,1
05/10/2014 20:07,ja candidata nao conseguiu chegar segundo turno vamos derrubar quadrilha forapt,1475,-1
05/10/2014 20:07,taaaaooo feliz desempenho aecio aecioneves mudabrasil,1477,1
05/10/2014 20:07,sinto reaca envergonhado governador banirei maldito axe decreto,1478,-2
05/10/2014 20:06,aecioneves con chance d vencer dilma en el ballotage brasil vota un cambio,1493,-1
05/10/2014 20:06,todos orgaos pesquisa chupa segundo turno vai aecio vai ganhar presidente,1494,0
05/10/2014 20:06,vamoooo lindo vai ganha porra segundo turno foradilma,1495,1
05/10/2014 20:06,lindo lindo lindo lindo,1502,4
05/10/2014 20:06,ebaaaaaaa feliz,1504,1
05/10/2014 20:06,daqui pro 0awv9alo turno aviao cair voces dois soltarei fogos nojo voces vergonha corruptos,1505,1
05/10/2014 20:06,brasileiro merece sofrer muiiito proximos anos,1507,0
05/10/2014 20:06,parabens partido acreditava voce guerreiro vamos leva lo planalto conte conosco aeciopresidente,1511,-1
05/10/2014 20:06,favoritos devem ser brasileiros forca tirar governo corrupto aecio neves,1526,-1
05/10/2014 20:06,el rechazo los varios errores y el voto util hacia explican el tropismo la ultima semana,1530,1
05/10/2014 20:05,vamos ver tiadilma aecioneves atacaram marinasilva apoiar dois nao vale nada,1541,1
05/10/2014 20:05,diferenca vai esfacelar lama petrolao bater forte quadrilha termos,1542,1
05/10/2014 20:05,agr campanha vamo vamo querido,1543,1
05/10/2014 20:05,pt deve ta tonto entender milhoes votos rumo virada forapt,1548,-1
05/10/2014 20:05,eleicoesglobonews campanha pt desconstrucao certo leva turno,1549,1
05/10/2014 20:05,las encuestas subestimaron su intencion voto hoy decian q el adversario facil en vuelta,1550,1
05/10/2014 20:05,tchau comeca arrumar tralhas presidente brasil aecio aeciopresidente aeciodevirada,1553,0
05/10/2014 20:05,impossivel olhar aecioneves nao lembrar carlos braga surreal orebu,1560,-2
05/10/2014 20:05,feliz segundo turno candidato euvou,1561,1
05/10/2014 20:05,valeu garoto prepara terno posse mande confeccionar faixa presidencial nova,1566,0
05/10/2014 20:04,pode ate nao apoiar concursos publicos nao meta dedo autonomia orgaos deixe facam sempre fizeram,1567,1
05/10/2014 20:04,quero parabeniza lo estar segundo turno agora continuar mesma estrategia ganhar eleicao vc,1571,0
05/10/2014 20:04,minas gerais vamos acordar vamos votar,1582,-1
05/10/2014 20:04,estranho enfim esperar pra ver aecio vai pro sgundo turno amem,1589,0
05/10/2014 20:04,inteligente segundo turno apoie eleicoes,1591,1
05/10/2014 20:04,nao apoiar so vai provar n merecia voto,1595,1
05/10/2014 20:04,partido ser duros diretos aecio neves,1597,-1
05/10/2014 20:04,futuro brasil livre petralhas depende acordo voces aecioconfirma,1611,0
05/10/2014 20:03,voce ta ligado nao vota voce causa bolsa familia ne amigo,1618,1
05/10/2014 20:03,uniao ninguem imaginava tanto voto pro aecio sao paulo sao paulo abracou aecio cc,1620,2
05/10/2014 20:03,euvoteimarina nao quero cima muro deve apoiar possivel hoje mudanca poder urgente,1623,1
05/10/2014 20:03,alo quantos pontos cruzeiro frente segundo colocado,1627,0
05/10/2014 20:03,parabens aecio voce vai ganhar conheco voce la jornal estado minas ja conversamos tudo bom cara,1628,1
05/10/2014 20:03,so fez assistencialismo barato fara confiei tambem confio nele,1637,1
05/10/2014 20:03,forca total turno traga tudo conhec bras mensalao petrolao vamos tirar governo corrupto,1642,-1
05/10/2014 20:03,0awv9alo turno diferente pesquisas eleiorais,1647,0
05/10/2014 20:03,aci campanha leve ministraaciaig apoio euvoteimarinaaciaig aci,1651,0
05/10/2014 20:03,caramba surpreendente cavalo paraguai,1653,1
05/10/2014 20:03,ai ibope margem erro tudo errou feio vamos reconstruir pais,1664,-1
05/10/2014 20:03,forca aecio voce consegue bater dilma 0awv9alo turno voce sempre,1667,0
05/10/2014 20:03,aecio 0awv9alo turno hoje apuracao mostrou quao errado pesquisas tendenciosas intencao votos nois,1668,-1
05/10/2014 20:02,sobrinha ia votar marina disse q tecla confirma tava travada,1681,-1
05/10/2014 20:02,disse marina ia arrumar nada aecioneves turno foradilma forapt porumbrasilmelhor,1684,0
05/10/2014 20:02,prefiro penar anos governo corrupto forapt,1695,-1
05/10/2014 20:02,atencao nordeste sao paulo estado nordestino brasil escolheu,1699,1
05/10/2014 20:02,parabens candidato arrancada incrivel sucesso turno,1703,1
05/10/2014 20:02,votei agora vou votar nao voto eleicoes euvoteimarina,1704,-1
05/10/2014 20:02,confirmado sensacional vamos tudo segundo turno,1706,1
05/10/2014 20:02,nunca tipo processamento pos voto enfim acho estranho,1718,0
05/10/2014 20:02,turno parabens brasileiro pode voltar acreditar brasil verdade forte moderno,1723,1
05/10/2014 20:02,estranho ai amigo,1735,1
05/10/2014 20:01,so pra esclarecer algum repasse gov federal haver obras feitas mg,1739,-1
05/10/2014 20:01,aplausos merece don agripino maia presidente del partido democrata brasil y jefe campa0aw9ale,1746,-1
05/10/2014 20:01,apoio marina aecio votos vao pro peessedebista eleito,1749,-1
05/10/2014 20:01,segundo turno voce obrigacao ganhar vira ganha porra,1752,0
05/10/2014 20:01,primo feliz resultado vamos arrebentar 0awv9ala turno parabens juntos,1755,1
05/10/2014 20:01,ta hora apoiar mudabrasil eleicoes aecio,1756,1
05/10/2014 20:01,mg vota pt perdeu oportunidade 0aw9ale ter dado vitoria aecio vai ganhar 0awv9alo turno ser presidente brasil,1767,0
05/10/2014 20:01,tou muitoooooooo feliz aecio vai ganha candidato mds vou orar mto aecio,1771,1
05/10/2014 20:01,aci aciaig sonho brasil melhor possa ser concretizado boa sorte brasilaciaig mudabrasil equipean,1776,1
05/10/2014 20:01,decidido 0awv9alo turno vamo q vamo aeciopresidente,1782,1
05/10/2014 20:01,coracao brasil bate forte,1786,1
05/10/2014 20:01,facil basta olhar ja primeiro turno,1791,1
05/10/2014 20:00,mto verdade fato q mineirinhos interior tb comprados cpochetes dilma feliz,1802,1
05/10/2014 20:00,aci aecio votou acompanhado esposa leticia aecio,1804,0
05/10/2014 20:00,agora lindo tchutchuco bonzao maravilhoso aeciopresidente,1813,2
05/10/2014 20:00,0awv9ajm eleicoes estao segundo turno 0awv9ajq impressionante votos aecio,1814,1
05/10/2014 20:00,agora vou apoiar aecio,1825,1
05/10/2014 20:00,valeu marina agora hora apoiar aecioneves,1835,1
05/10/2014 20:00,go psdb iris rezende pmdb vao segundo turno veja abril brnoticiabrasil marconi perillo psdb iris rezende pmdb vao segundo turno goias 0awv9aiu traidor,1836,-3
05/10/2014 19:59,aecio agora vc jogue duro desgoverno petista soc bras vai apoiar aecioneves,1840,0
05/10/2014 19:59,ganhar faz porra desse bolsa familia sumir bota vagabundos pra trabalhar,1845,0
05/10/2014 19:59,aci sp vai eleger anota ai anti petismo paulista locomotiva brasilaciaig mostra pt vale nada pra serio aciaig aci,1851,0
05/10/2014 19:59,ufaa segundo turno vamoaecio aecio aeciosambandonadilma aeciopresidente lindo lindo maravilhoso aiiii sss,1854,3
05/10/2014 19:59,agora forca estara nessa luta lado lado negro outro lado escuro,1856,0
05/10/2014 19:58,nao adianta aecio vai vencer eleicao,1879,-1
05/10/2014 19:58,cheguei ads passei dia tow feliz pra caramba,1880,1
05/10/2014 19:58,agora eh voce vamos apoiar,1881,1
05/10/2014 19:58,to contigo aercio nao es simples opcao solucao pra acabar pt,1887,0
05/10/2014 19:58,sp ajudou aecio neves bem diferente aecio nao esqueci nada disso hoje desde criancinha,1889,0
05/10/2014 19:57,votei agora volto votar fe sera eleito presidente brasil,1890,-1
05/10/2014 19:57,melhor provocacao kakskakslaodka,1894,1
05/10/2014 19:57,juntos virada espetacular,1897,0
05/10/2014 19:57,ha vencedor neste 0awv9alo turno votos enquanto pesquisas apontavam 0awv9alo turno aecio vai ganhar,1904,1
